6:13,66
6:07,52
6:01,71
5:55,54
5:49,47
5:43,50
5:38,57
5:32,54
4:57,60
4:51,57
4:46,58
4:39,56
4:33,58
4:28,60
4:22,54
4:17,59
4:11,58
4:06,60
4:00,62
3:54,59
3:49,61
3:44,60
3:38,57
3:32,63
3:27,61
3:21,61
3:16,57
3:10,58
3:04,87
2:58,56
2:52,57
2:47,58
2:41,57
2:35,58
2:30,58
2:23,79
2:18,59
2:09,74
2:01,87
1:53,98
